2026-07-23T22:46:10.218812300 | MOVE: MOVE 6,5 4,5
2026-07-23T22:46:14.814975200 | MOVE: MOVE 1,5 3,5
2026-07-23T22:46:14.814975200 | MOVE: MOVE 1,5 3,5
2026-07-23T22:46:15.932178700 | MOVE: MOVE 0,3 1,2
2026-07-23T22:46:15.932178700 | MOVE: MOVE 0,3 1,2
2026-07-23T22:46:17.856696300 | MOVE: MOVE 1,1 3,1
2026-07-23T22:46:17.856696300 | MOVE: MOVE 1,1 3,1
2026-07-23T22:46:19.688784200 | MOVE: MOVE 0,6 2,7
2026-07-23T22:46:19.688784200 | MOVE: MOVE 0,6 2,7
2026-07-23T22:46:21.146120500 | MOVE: MOVE 6,4 4,4
2026-07-23T22:46:21.146120500 | MOVE: MOVE 6,4 4,4
2026-07-23T22:46:22.616541100 | MOVE: MOVE 6,2 4,2
2026-07-23T22:46:22.617541500 | MOVE: MOVE 6,2 4,2
2026-07-23T22:46:25.433168100 | MOVE: MOVE 6,6 4,6
2026-07-23T22:46:25.434170500 | MOVE: MOVE 6,6 4,6
2026-07-23T22:46:28.028243300 | MOVE: MOVE 7,4 4,7
2026-07-23T22:46:28.028243300 | MOVE: MOVE 7,4 4,7
2026-07-23T22:46:29.259293800 | MOVE: MOVE 1,3 3,3
2026-07-23T22:46:29.260295400 | MOVE: MOVE 1,3 3,3
2026-07-23T22:46:31.067080900 | MOVE: MOVE 0,1 2,0
2026-07-23T22:46:31.067080900 | MOVE: MOVE 0,1 2,0
2026-07-23T22:46:32.714493600 | MOVE: MOVE 0,7 0,6
2026-07-23T22:46:32.715492300 | MOVE: MOVE 0,7 0,6
2026-07-23T22:46:35.929962200 | MOVE: MOVE 6,7 5,7
2026-07-23T22:46:35.929962200 | MOVE: MOVE 6,7 5,7
2026-07-23T22:46:43.338334200 | MOVE: MOVE 6,3 4,3
2026-07-23T22:46:43.339339600 | MOVE: MOVE 6,3 4,3
2026-07-23T22:46:43.458673200 | MOVE: MOVE 4,2 3,1
2026-07-23T22:46:43.458673200 | MOVE: MOVE 4,2 3,1
